golden_contact_id,surviving_contact_id,source_contact_ids,full_name,email,phone,job_title,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_CON_015805,CON017977,CON017977,First17976 Last17976,user17976@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015806,CON017980,CON017980,First17979 Last17979,user17979@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015807,CON017981,CON017981,First17980 Last17980,user17980@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015808,CON017982,CON017982,First17981 Last17981,user17981@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015809,CON017983,CON017983,First17982 Last17982,user17982@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015810,CON017984,CON017984,First17983 Last17983,user17983@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015811,CON017986,CON017986,First17985 Last17985,user17985@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015812,CON017987,CON017987,First17986 Last17986,user17986@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015813,CON017988,CON017988,First17987 Last17987,user17987@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015814,CON017989,CON017989,First17988 Last17988,user17988@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015815,CON017991,CON017991,First17990 Last17990,user17990@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015816,CON017992,CON017992,First17991 Last17991,user17991@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015817,CON017994,CON017994,First17993 Last17993,user17993@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015818,CON017996,CON017996,First17995 Last17995,user17995@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015819,CON017997,CON017997,First17996 Last17996,user17996@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015820,CON017999,CON017999,First17998 Last17998,user17998@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015821,CON018000,CON018000,First17999 Last17999,user17999@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015822,CON018001,CON018001,First18000 Last18000,user18000@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015823,CON018004,CON018004,First18003 Last18003,user18003@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015824,CON018005,CON018005,First18004 Last18004,user18004@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015825,CON018006,CON018006,First18005 Last18005,user18005@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015826,CON018008,CON018008,First18007 Last18007,user18007@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015827,CON018010,CON018010,First18009 Last18009,user18009@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015828,CON018011,CON018011,First18010 Last18010,user18010@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015829,CON018012,CON018012,First18011 Last18011,user18011@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015830,CON018013,CON018013,First18012 Last18012,user18012@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015831,CON018014,CON018014,First18013 Last18013,user18013@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015832,CON018015,CON018015,First18014 Last18014,user18014@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015833,CON018016,CON018016,First18015 Last18015,user18015@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015834,CON018017,CON018017,First18016 Last18016,user18016@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015835,CON018018,CON018018,First18017 Last18017,user18017@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015836,CON018019,CON018019,First18018 Last18018,user18018@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015837,CON018020,CON018020,First18019 Last18019,user18019@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015838,CON018021,CON018021,First18020 Last18020,user18020@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015839,CON018023,CON018023,First18022 Last18022,user18022@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015840,CON018024,CON018024,First18023 Last18023,user18023@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015841,CON018025,CON018025,First18024 Last18024,user18024@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015842,CON018027,CON018027,First18026 Last18026,user18026@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015843,CON018029,CON018029,First18028 Last18028,user18028@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015844,CON018030,CON018030,First18029 Last18029,user18029@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015845,CON018031,CON018031,First18030 Last18030,user18030@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015846,CON018032,CON018032,First18031 Last18031,user18031@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015847,CON018033,CON018033,First18032 Last18032,user18032@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015848,CON018034,CON018034,First18033 Last18033,user18033@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015849,CON018035,CON018035,First18034 Last18034,user18034@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015850,CON018036,CON018036,First18035 Last18035,user18035@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015851,CON018038,CON018038,First18037 Last18037,user18037@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015852,CON018039,CON018039,First18038 Last18038,user18038@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015853,CON018040,CON018040,First18039 Last18039,user18039@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015854,CON018041,CON018041,First18040 Last18040,user18040@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015855,CON018042,CON018042,First18041 Last18041,user18041@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015856,CON018043,CON018043,First18042 Last18042,user18042@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015857,CON018044,CON018044,First18043 Last18043,user18043@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015858,CON018045,CON018045,First18044 Last18044,user18044@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015859,CON018046,CON018046,First18045 Last18045,user18045@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015860,CON018048,CON018048,First18047 Last18047,user18047@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015861,CON018049,CON018049,First18048 Last18048,user18048@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015862,CON018050,CON018050,First18049 Last18049,user18049@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015863,CON018051,CON018051,First18050 Last18050,user18050@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015864,CON018052,CON018052,First18051 Last18051,user18051@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015865,CON018053,CON018053,First18052 Last18052,user18052@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015866,CON018054,CON018054,First18053 Last18053,user18053@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015867,CON018055,CON018055,First18054 Last18054,user18054@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015868,CON018056,CON018056,First18055 Last18055,user18055@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015869,CON018057,CON018057,First18056 Last18056,user18056@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015870,CON018058,CON018058,First18057 Last18057,user18057@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015871,CON018059,CON018059,First18058 Last18058,user18058@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015872,CON018060,CON018060,First18059 Last18059,user18059@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015873,CON018061,CON018061,First18060 Last18060,user18060@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015874,CON018062,CON018062,First18061 Last18061,user18061@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015875,CON018063,CON018063,First18062 Last18062,user18062@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015876,CON018064,CON018064,First18063 Last18063,user18063@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015877,CON018065,CON018065,First18064 Last18064,user18064@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015878,CON018066,CON018066,First18065 Last18065,user18065@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015879,CON018068,CON018068,First18067 Last18067,user18067@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015880,CON018069,CON018069,First18068 Last18068,user18068@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015881,CON018070,CON018070,First18069 Last18069,user18069@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015882,CON018071,CON018071,First18070 Last18070,user18070@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015883,CON018072,CON018072,First18071 Last18071,user18071@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015884,CON018073,CON018073,First18072 Last18072,user18072@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015885,CON018074,CON018074,First18073 Last18073,user18073@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015886,CON018075,CON018075,First18074 Last18074,user18074@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015887,CON018076,CON018076,First18075 Last18075,user18075@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015888,CON018077,CON018077,First18076 Last18076,user18076@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015889,CON018078,CON018078,First18077 Last18077,user18077@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_015890,CON018079,CON018079,First18078 Last18078,user18078@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015891,CON018080,CON018080,First18079 Last18079,user18079@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015892,CON018081,CON018081,First18080 Last18080,user18080@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015893,CON018083,CON018083,First18082 Last18082,user18082@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015894,CON018084,CON018084,First18083 Last18083,user18083@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015895,CON018085,CON018085,First18084 Last18084,user18084@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015896,CON018086,CON018086,First18085 Last18085,user18085@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015897,CON018087,CON018087,First18086 Last18086,user18086@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015898,CON018088,CON018088,First18087 Last18087,user18087@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015899,CON018089,CON018089,First18088 Last18088,user18088@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015900,CON018090,CON018090,First18089 Last18089,user18089@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015901,CON018091,CON018091,First18090 Last18090,user18090@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015902,CON018092,CON018092,First18091 Last18091,user18091@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015903,CON018093,CON018093,First18092 Last18092,user18092@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015904,CON018094,CON018094,First18093 Last18093,user18093@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015905,CON018095,CON018095,First18094 Last18094,user18094@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015906,CON018096,CON018096,First18095 Last18095,user18095@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015907,CON018097,CON018097,First18096 Last18096,user18096@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015908,CON018098,CON018098,First18097 Last18097,user18097@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015909,CON018099,CON018099,First18098 Last18098,user18098@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015910,CON018100,CON018100,First18099 Last18099,user18099@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015911,CON018101,CON018101,First18100 Last18100,user18100@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015912,CON018102,CON018102,First18101 Last18101,user18101@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015913,CON018103,CON018103,First18102 Last18102,user18102@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015914,CON018104,CON018104,First18103 Last18103,user18103@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015915,CON018105,CON018105,First18104 Last18104,user18104@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_015916,CON018106,CON018106,First18105 Last18105,user18105@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015917,CON018107,CON018107,First18106 Last18106,user18106@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015918,CON018108,CON018108,First18107 Last18107,user18107@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015919,CON018109,CON018109,First18108 Last18108,user18108@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015920,CON018110,CON018110,First18109 Last18109,user18109@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015921,CON018111,CON018111,First18110 Last18110,user18110@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_015922,CON018112,CON018112,First18111 Last18111,user18111@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_015923,CON018113,CON018113,First18112 Last18112,user18112@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015924,CON018115,CON018115,First18114 Last18114,user18114@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015925,CON018116,CON018116,First18115 Last18115,user18115@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015926,CON018117,CON018117,First18116 Last18116,user18116@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015927,CON018118,CON018118,First18117 Last18117,user18117@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015928,CON018119,CON018119,First18118 Last18118,user18118@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_015929,CON018120,CON018120,First18119 Last18119,user18119@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015930,CON018122,CON018122,First18121 Last18121,user18121@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015931,CON018123,CON018123,First18122 Last18122,user18122@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_015932,CON018124,CON018124,First18123 Last18123,user18123@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_015933,CON018125,CON018125,First18124 Last18124,user18124@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_015934,CON018126,CON018126,First18125 Last18125,user18125@example.com,,VP,80.0,B,Highest record_quality_score,1
